TransactionID,AccountID,TransactionType,Amount,Date,EmployeeID
1384,346,Deposit,21658.94,2023-03-19 21:37:33,322
1385,850,Withdrawal,633.63,2023-09-05 15:34:23,444
1386,240,Deposit,4632.82,2020-06-11 23:11:51,379
1387,595,Deposit,75529.18,2022-02-16 11:58:00,6
1388,998,Deposit,24243.51,2022-01-07 02:30:54,444
1389,700,Withdrawal,29162.11,2021-12-06 09:56:33,323
1390,861,Deposit,195733.45,2021-06-04 02:41:40,112
1391,751,Withdrawal,158801.62,2021-04-15 21:35:54,279
1392,721,Withdrawal,98541.83,2024-08-11 09:29:34,243
1393,409,Withdrawal,38385.62,2024-01-07 23:12:48,64
1394,942,Withdrawal,166938.76,2021-05-18 04:59:32,399
1395,947,Deposit,18569.42,2020-08-10 13:59:53,484
1396,525,Deposit,120640.66,2023-05-20 23:47:32,100
1397,865,Withdrawal,113171.24,2021-10-30 07:08:37,85
1398,963,Deposit,124197.57,2023-12-27 02:13:01,248
1399,773,Deposit,16348.85,2022-07-20 14:26:42,145
1400,387,Deposit,139750.42,2021-09-24 13:45:36,118
1401,597,Withdrawal,79283.29,2021-08-27 15:58:02,386
1402,467,Withdrawal,17788.46,2023-10-09 00:56:24,436
1403,368,Withdrawal,184545.5,2022-03-08 00:28:23,413
1404,46,Deposit,139469.99,2022-07-19 13:31:42,307
1405,3,Withdrawal,50335.81,2023-04-15 01:40:32,457
1406,478,Withdrawal,147724.04,2022-04-03 09:29:28,435
1407,609,Withdrawal,199375.45,2024-06-23 07:57:36,253
1408,944,Withdrawal,158641.9,2024-03-30 04:16:56,489
1409,83,Withdrawal,153660.17,2021-05-31 02:04:15,81
1410,181,Withdrawal,165099.15,2020-06-29 00:10:47,267
1411,915,Withdrawal,191584.35,2023-07-05 18:44:51,35
1412,861,Deposit,64991.5,2022-09-19 14:54:25,80
1413,7,Deposit,67052.19,2023-12-02 12:36:48,57
1414,143,Deposit,130648.54,2024-03-28 07:55:29,469
1415,986,Deposit,177255.28,2021-05-20 04:44:40,426
1416,241,Withdrawal,174950.0,2021-05-20 09:55:06,397
1417,470,Withdrawal,144438.81,2023-11-14 11:28:41,208
1418,899,Withdrawal,12625.2,2020-12-15 20:45:59,371
1419,239,Deposit,139121.93,2021-04-12 23:46:53,66
1420,478,Deposit,116035.47,2021-07-08 12:37:13,447
1421,464,Deposit,9016.64,2024-01-20 08:34:22,127
1422,98,Deposit,123408.27,2023-03-26 11:49:43,147
1423,372,Deposit,23774.98,2025-03-17 08:15:42,281
1424,319,Deposit,118533.68,2023-04-12 08:12:54,303
1425,509,Withdrawal,64200.59,2021-07-15 17:45:50,386
1426,772,Deposit,88783.39,2025-01-02 12:30:17,164
1427,44,Withdrawal,183119.26,2021-03-26 06:02:14,373
1428,198,Withdrawal,44732.3,2023-09-25 19:42:19,292
1429,762,Deposit,63756.78,2022-04-02 16:27:51,435
1430,537,Deposit,115433.04,2021-04-26 22:14:21,226
1431,603,Withdrawal,174916.22,2021-08-22 20:48:36,340
1432,274,Deposit,4643.74,2021-09-06 14:47:13,283
1433,505,Deposit,51146.71,2020-11-20 04:23:58,287
1434,497,Withdrawal,73595.48,2023-12-03 07:17:36,398
1435,583,Deposit,118910.04,2023-04-24 11:35:00,272
1436,946,Deposit,92415.79,2020-10-09 08:46:56,41
1437,609,Deposit,128779.0,2021-06-17 11:00:42,88
1438,100,Withdrawal,143721.43,2023-03-31 11:01:49,92
1439,426,Withdrawal,50122.4,2023-12-10 10:13:02,334
1440,611,Deposit,135686.04,2023-06-16 01:14:44,37
1441,297,Withdrawal,90098.98,2020-10-13 23:20:48,229
1442,876,Deposit,124028.11,2020-08-17 03:04:58,386
1443,534,Deposit,64343.67,2021-10-07 10:36:03,281
1444,760,Withdrawal,117575.57,2021-11-30 13:00:43,432
1445,292,Deposit,66598.04,2023-07-31 03:07:44,138
1446,120,Withdrawal,36141.77,2021-06-12 09:20:32,117
1447,256,Withdrawal,150237.29,2024-03-21 01:47:07,207
1448,89,Withdrawal,136905.25,2020-03-22 08:57:56,88
1449,562,Deposit,182125.3,2022-02-23 03:02:56,161
1450,689,Withdrawal,102041.33,2024-08-10 01:47:55,79
1451,151,Deposit,17003.35,2022-03-07 19:03:44,319
1452,863,Withdrawal,47651.48,2020-05-13 23:46:48,171
1453,683,Withdrawal,50284.79,2020-10-05 17:18:58,161
1454,431,Deposit,50292.72,2023-08-10 22:09:46,94
1455,543,Withdrawal,172436.92,2022-07-11 16:02:55,473
1456,415,Withdrawal,97080.35,2020-07-22 06:14:16,264
1457,980,Withdrawal,190154.77,2021-04-09 13:54:36,399
1458,502,Withdrawal,12475.94,2020-03-19 19:33:56,302
1459,252,Deposit,69820.64,2020-04-27 17:44:18,321
1460,282,Withdrawal,160068.95,2023-01-12 07:39:56,409
1461,886,Withdrawal,186635.31,2022-07-01 09:48:46,269
1462,439,Withdrawal,87843.25,2021-06-21 14:33:44,415
1463,742,Withdrawal,88582.22,2023-02-01 16:12:30,170
1464,973,Deposit,148973.15,2020-10-08 18:37:54,91
1465,965,Withdrawal,84835.18,2021-04-05 02:32:42,336
1466,21,Withdrawal,152768.72,2022-05-19 07:50:13,185
1467,212,Deposit,168475.02,2025-01-26 00:22:54,403
1468,80,Withdrawal,76120.47,2025-02-24 05:13:52,72
1469,506,Withdrawal,14148.88,2021-03-19 07:56:05,7
1470,427,Deposit,44865.33,2023-06-23 05:06:14,43
1471,88,Withdrawal,86941.86,2022-08-10 09:58:42,355
1472,292,Withdrawal,13604.16,2024-07-15 21:43:28,250
1473,408,Deposit,124791.35,2020-07-26 04:27:14,165
1474,26,Withdrawal,167833.74,2020-04-15 05:00:23,350
1475,927,Withdrawal,78516.88,2023-11-11 05:29:19,293
1476,770,Deposit,150403.98,2022-11-02 13:29:16,12
1477,737,Deposit,165794.85,2022-07-21 11:17:39,452
1478,835,Withdrawal,127948.42,2024-04-03 07:28:51,60
1479,332,Deposit,12245.34,2024-03-02 23:28:35,21
1480,700,Deposit,116440.09,2022-06-28 14:59:24,332
1481,747,Deposit,5962.08,2023-08-16 15:46:14,129
1482,378,Withdrawal,137502.49,2020-05-10 07:13:27,188
1483,389,Withdrawal,74316.28,2024-08-23 20:13:49,150
1484,710,Withdrawal,195634.39,2022-12-02 21:41:38,488
1485,558,Withdrawal,57978.46,2022-08-28 08:13:41,153
1486,214,Withdrawal,88658.58,2024-06-23 08:08:43,25
1487,643,Deposit,175146.87,2020-06-07 06:23:02,405
1488,342,Withdrawal,188325.13,2022-08-22 01:44:43,249
1489,218,Deposit,180860.84,2023-05-01 15:50:59,336
1490,2,Withdrawal,11783.06,2023-08-05 03:04:46,240
1491,438,Withdrawal,6102.27,2023-06-28 11:47:42,320
1492,120,Deposit,55069.8,2021-05-31 08:21:12,16
1493,244,Withdrawal,131191.45,2023-02-19 17:07:26,387
1494,942,Withdrawal,18773.03,2021-12-14 16:12:39,145
1495,850,Deposit,93777.5,2022-08-18 00:38:33,65
1496,520,Withdrawal,56944.11,2024-09-28 05:25:38,173
1497,184,Deposit,8515.65,2020-08-14 02:05:00,413
1498,191,Deposit,131054.2,2020-11-13 23:06:06,56
1499,107,Withdrawal,194292.22,2021-09-14 08:45:10,200
1500,86,Deposit,7570.34,2022-05-05 18:08:40,248
1501,103,Deposit,193310.17,2022-02-04 10:24:02,466
1502,8,Deposit,90245.55,2023-09-26 14:32:53,122
1503,611,Deposit,199704.03,2020-07-01 13:35:33,136
1504,890,Deposit,184823.13,2023-02-19 22:49:08,327
1505,328,Withdrawal,88485.13,2023-10-03 15:38:08,18
1506,429,Withdrawal,24196.69,2023-11-25 03:39:06,95
1507,47,Deposit,177260.39,2023-01-12 02:16:50,262
1508,67,Withdrawal,128183.96,2020-06-08 05:24:31,234
1509,389,Deposit,166092.21,2021-03-25 06:30:47,302
1510,30,Withdrawal,104182.31,2020-07-03 08:06:31,398
1511,702,Withdrawal,74362.05,2024-06-19 11:22:09,136
1512,409,Withdrawal,181401.26,2020-05-25 09:32:26,107
1513,419,Deposit,40761.44,2023-01-26 08:37:31,35
1514,121,Withdrawal,12734.78,2024-09-25 07:52:24,278
1515,880,Deposit,148025.8,2022-11-23 15:45:34,419
1516,46,Deposit,72157.0,2025-01-19 16:05:20,310
1517,681,Withdrawal,95374.35,2022-09-03 08:38:40,391
1518,134,Deposit,70403.07,2020-11-17 00:58:20,270
1519,720,Withdrawal,20744.29,2024-05-04 16:29:02,333
1520,323,Withdrawal,71586.44,2022-01-16 04:56:42,32
1521,582,Deposit,50375.63,2020-03-25 06:24:17,208
1522,830,Withdrawal,57186.98,2021-05-01 02:06:11,285
1523,649,Withdrawal,56962.46,2020-07-13 08:20:36,487
1524,161,Deposit,46869.06,2022-03-20 22:01:10,484
1525,185,Withdrawal,1264.77,2020-04-07 07:52:27,81
1526,824,Withdrawal,40641.56,2020-08-19 19:22:55,219
1527,652,Deposit,184751.54,2022-11-11 21:09:37,109
1528,748,Withdrawal,103567.61,2022-09-14 14:59:37,116
1529,980,Withdrawal,197015.0,2023-02-06 05:33:26,110
1530,464,Deposit,60651.63,2021-07-21 06:38:12,420
1531,739,Withdrawal,104416.23,2020-05-06 21:23:52,458
1532,558,Withdrawal,68936.1,2020-08-01 18:25:22,287
1533,354,Withdrawal,28367.65,2024-04-14 23:14:28,486
1534,534,Deposit,185290.97,2024-03-04 22:54:36,99
1535,645,Withdrawal,60746.05,2023-03-06 18:44:26,340
1536,974,Withdrawal,144777.48,2023-01-30 02:29:38,392
1537,41,Deposit,107051.2,2022-12-09 04:37:33,146
1538,876,Withdrawal,1206.04,2023-11-21 18:33:03,418
1539,927,Withdrawal,71836.03,2023-12-04 14:37:07,429
1540,309,Deposit,91560.89,2020-04-22 04:34:53,344
1541,86,Deposit,83624.6,2022-05-18 16:39:55,376
1542,931,Deposit,133094.09,2021-03-28 04:39:13,199
1543,7,Deposit,89718.22,2022-03-27 16:29:32,336
1544,808,Deposit,11610.39,2023-11-28 07:19:23,244
1545,842,Deposit,88660.29,2021-01-04 06:31:04,61
1546,502,Deposit,98865.68,2021-08-21 22:16:45,298
1547,394,Withdrawal,134668.16,2022-08-15 23:35:32,494
1548,921,Deposit,18139.81,2024-12-08 20:48:35,480
1549,615,Withdrawal,4876.42,2021-10-30 07:52:44,88
1550,278,Deposit,70743.99,2024-12-27 12:02:20,391
1551,818,Withdrawal,10523.04,2023-08-06 20:07:13,458
1552,842,Withdrawal,140179.0,2023-01-04 04:08:06,161
1553,97,Deposit,54814.56,2022-12-27 13:00:46,323
1554,12,Withdrawal,45733.03,2022-09-20 01:32:27,330
1555,516,Withdrawal,147377.86,2025-02-13 05:32:23,478
1556,182,Withdrawal,76894.63,2021-03-27 13:30:06,466
1557,835,Withdrawal,3573.19,2020-06-26 18:17:54,486
1558,383,Withdrawal,71961.71,2024-11-12 22:35:41,468
1559,685,Withdrawal,71733.3,2022-09-11 14:09:18,362
1560,126,Withdrawal,142802.53,2022-03-17 14:16:10,201
1561,105,Withdrawal,154388.28,2022-02-20 23:16:42,291
1562,68,Deposit,10503.11,2021-08-24 17:34:05,272
1563,975,Withdrawal,29841.11,2023-04-06 14:10:59,71
1564,169,Withdrawal,161252.11,2020-05-23 21:50:29,230
1565,726,Withdrawal,199023.73,2021-12-01 22:04:08,262
1566,47,Withdrawal,101931.94,2025-01-01 07:17:24,232
1567,744,Deposit,174804.92,2021-11-09 13:56:45,151
1568,440,Withdrawal,56657.38,2022-08-28 11:02:36,366
1569,333,Withdrawal,124806.96,2021-10-19 08:32:41,408
1570,990,Withdrawal,113912.73,2023-08-27 13:01:33,60
1571,710,Withdrawal,55746.2,2021-12-09 03:44:25,436
1572,708,Deposit,128636.63,2023-10-04 07:41:31,268
1573,998,Withdrawal,118270.38,2023-06-02 21:49:28,438
1574,960,Deposit,52529.3,2020-07-06 12:16:47,156
1575,469,Withdrawal,100800.16,2024-11-05 07:50:14,285
1576,527,Deposit,108673.35,2023-12-24 01:36:21,284
1577,439,Withdrawal,199792.99,2024-04-11 05:16:15,146
1578,709,Withdrawal,44282.44,2025-01-25 17:41:00,310
1579,806,Withdrawal,66910.84,2024-07-25 05:07:17,179
1580,932,Deposit,21131.81,2020-04-08 10:31:37,214
1581,187,Withdrawal,170226.82,2024-01-06 14:05:05,114
1582,158,Deposit,116483.6,2023-06-23 16:08:04,43
1583,287,Deposit,146316.22,2020-04-06 11:45:36,239
1584,987,Deposit,53837.01,2022-01-24 08:07:24,409
1585,552,Withdrawal,184887.24,2020-04-03 15:21:50,212
1586,542,Withdrawal,93491.21,2022-04-04 17:19:54,403
1587,394,Deposit,166817.22,2024-12-05 11:30:21,148
1588,349,Deposit,98695.81,2021-08-02 22:43:55,64
1589,321,Deposit,174933.37,2020-12-16 08:14:51,143
1590,729,Withdrawal,551.45,2023-12-21 19:00:29,110
1591,365,Withdrawal,127691.78,2020-10-24 11:25:59,104
1592,515,Deposit,10405.59,2021-07-03 02:40:41,339
1593,583,Deposit,141860.73,2024-07-12 06:19:59,306
1594,137,Deposit,118011.91,2024-09-28 11:53:24,349
1595,790,Withdrawal,68266.95,2023-08-19 04:49:51,211
1596,801,Deposit,187657.99,2023-02-24 02:04:43,86
1597,333,Withdrawal,65679.96,2023-11-30 21:17:42,244
1598,278,Deposit,69239.05,2023-05-01 14:40:33,494
1599,542,Withdrawal,116205.95,2022-01-15 14:32:17,90
1600,693,Withdrawal,14256.73,2023-01-22 10:02:10,207
1601,331,Withdrawal,94114.7,2024-07-03 21:22:32,309
1602,390,Deposit,107442.68,2024-12-26 02:43:16,67
1603,1,Withdrawal,18084.44,2022-01-26 14:39:18,255
1604,333,Withdrawal,109500.56,2024-10-25 01:00:08,277
1605,364,Withdrawal,19572.13,2022-10-07 03:39:50,278
1606,169,Withdrawal,131053.33,2024-06-01 19:26:01,1
1607,266,Withdrawal,173563.1,2022-07-05 09:37:08,419
1608,581,Deposit,43589.74,2025-02-27 02:09:05,18
1609,136,Withdrawal,104929.09,2022-03-01 01:56:24,155
1610,976,Withdrawal,10271.41,2024-11-08 21:49:20,213
1611,641,Deposit,112630.62,2022-03-09 03:04:23,166
1612,840,Deposit,118618.71,2025-01-28 11:09:17,383
1613,62,Withdrawal,17731.97,2023-12-10 09:31:48,423
1614,611,Deposit,43050.09,2020-03-27 05:11:10,355
1615,314,Withdrawal,123357.89,2021-02-23 11:01:50,317
1616,927,Withdrawal,188186.94,2024-06-29 06:02:10,175
1617,820,Deposit,54959.05,2022-08-26 21:52:52,121
1618,65,Withdrawal,176591.92,2021-03-13 03:46:14,25
1619,326,Withdrawal,165558.49,2020-05-02 15:08:06,41
1620,857,Deposit,139691.26,2020-09-02 07:18:47,281
1621,351,Withdrawal,125236.93,2024-05-19 22:37:13,44
1622,179,Withdrawal,177352.14,2021-08-01 16:44:09,372
1623,721,Deposit,123409.04,2020-10-04 08:23:43,402
1624,569,Deposit,156809.11,2024-09-03 16:05:14,380
1625,385,Deposit,27393.89,2020-12-15 13:23:00,235
1626,688,Withdrawal,79015.91,2022-05-12 23:01:25,137
1627,223,Withdrawal,181717.94,2022-11-07 19:25:02,381
1628,372,Deposit,167576.37,2022-07-08 00:37:24,17
1629,309,Withdrawal,66854.93,2023-05-01 21:38:42,198
1630,371,Deposit,134923.67,2021-02-01 21:42:25,231
1631,39,Withdrawal,137105.89,2023-06-24 13:53:25,455
1632,301,Withdrawal,182629.89,2023-04-03 05:56:51,327
1633,683,Deposit,152819.57,2020-11-09 21:51:28,36
1634,502,Deposit,98934.87,2023-09-14 03:03:14,210
1635,163,Withdrawal,70084.95,2020-05-22 11:41:56,209
1636,976,Deposit,163268.88,2020-04-29 19:24:11,249
1637,100,Withdrawal,87829.37,2021-12-16 14:06:32,466
1638,458,Deposit,30739.79,2024-03-19 23:59:01,373
1639,548,Deposit,8740.85,2024-01-29 02:41:35,427
1640,642,Withdrawal,168083.89,2020-04-29 03:10:31,208
1641,96,Withdrawal,31038.31,2023-06-01 12:57:40,395
1642,374,Withdrawal,139006.8,2023-08-06 08:10:26,244
1643,775,Deposit,52938.49,2024-03-16 17:58:32,433
1644,541,Deposit,28095.9,2024-05-27 15:23:43,96
1645,410,Withdrawal,80956.19,2020-07-28 17:47:45,97
1646,400,Deposit,142273.27,2021-04-18 13:57:04,335
1647,466,Deposit,192832.38,2021-11-18 09:39:11,250
1648,951,Deposit,11307.28,2023-10-15 14:45:14,354
1649,236,Withdrawal,99361.22,2024-12-19 22:02:47,16
1650,46,Deposit,4656.25,2024-12-29 07:15:39,187
1651,747,Deposit,148420.0,2022-11-10 12:47:05,38
1652,647,Withdrawal,162314.1,2021-07-13 07:58:48,201
1653,68,Withdrawal,132263.02,2022-11-03 23:56:55,117
1654,586,Deposit,194709.25,2024-01-05 08:04:18,350
1655,862,Deposit,91674.7,2023-12-18 08:53:57,104
1656,365,Withdrawal,142940.0,2021-03-05 02:28:04,13
1657,533,Deposit,48493.94,2024-03-18 05:54:44,381
1658,874,Withdrawal,85177.96,2022-01-08 07:16:12,276
1659,601,Withdrawal,72957.23,2023-04-16 03:02:27,69
1660,324,Deposit,187033.89,2025-01-06 09:46:06,163
1661,373,Withdrawal,183988.51,2022-10-12 23:36:19,63
1662,178,Withdrawal,111506.04,2021-08-15 05:17:37,90
1663,801,Deposit,48183.34,2023-10-04 13:03:51,441
1664,399,Withdrawal,24574.61,2021-05-03 00:47:23,356
1665,926,Withdrawal,25206.56,2022-11-13 11:58:42,173
1666,321,Deposit,126056.08,2022-07-13 15:50:40,97
1667,753,Withdrawal,142278.05,2022-03-05 23:54:03,361
1668,145,Deposit,73762.47,2024-09-09 01:09:22,209
1669,299,Deposit,195542.86,2021-09-12 02:36:48,223
1670,166,Deposit,148488.91,2024-10-25 02:28:42,143
1671,585,Withdrawal,19926.2,2023-09-05 22:12:04,153
1672,837,Deposit,82551.64,2022-01-26 18:45:50,308
1673,457,Deposit,151950.45,2020-05-08 21:22:30,428
1674,602,Deposit,90197.82,2024-05-28 18:12:50,172
1675,438,Withdrawal,23440.85,2024-03-19 13:01:15,334
1676,395,Withdrawal,155780.23,2023-02-01 04:57:58,367
1677,827,Deposit,8411.84,2024-07-04 08:06:35,398
1678,391,Withdrawal,50113.34,2024-06-17 16:48:01,230
1679,36,Withdrawal,197122.17,2021-04-12 11:59:40,267
1680,158,Deposit,138542.54,2020-06-22 14:27:59,330
1681,830,Withdrawal,27959.92,2022-08-17 01:19:41,26
1682,759,Withdrawal,104179.93,2024-10-17 21:01:55,75
1683,607,Deposit,167085.11,2025-03-02 20:05:47,243
1684,196,Withdrawal,70496.91,2021-12-06 02:34:10,88
1685,539,Deposit,108164.24,2023-09-25 10:45:25,106
1686,149,Withdrawal,136892.11,2025-03-01 14:47:49,227
1687,846,Deposit,56226.05,2023-08-08 21:57:02,417
1688,274,Withdrawal,195552.57,2022-08-02 06:26:15,151
1689,496,Deposit,92558.92,2020-11-01 19:21:52,490
1690,869,Deposit,142772.32,2023-12-09 08:22:33,349
1691,312,Deposit,194031.5,2022-01-18 16:39:09,27
1692,861,Withdrawal,189415.79,2020-11-13 02:27:12,447
1693,968,Withdrawal,32984.58,2021-07-19 10:19:07,291
1694,614,Withdrawal,168176.87,2024-03-27 06:54:28,315
1695,246,Deposit,43911.96,2024-04-28 19:08:26,274
1696,80,Withdrawal,131153.28,2021-03-29 12:36:52,199
1697,1,Deposit,169074.41,2021-02-06 01:47:17,300
1698,829,Withdrawal,72527.7,2024-03-14 20:23:38,412
1699,290,Withdrawal,27128.44,2020-11-18 13:40:25,49
1700,819,Deposit,37909.32,2020-08-16 12:37:15,273
1701,547,Withdrawal,88883.63,2023-11-12 08:42:24,317
1702,408,Deposit,187033.72,2020-09-13 11:56:24,59
1703,951,Deposit,30407.26,2023-11-26 13:24:36,396
1704,736,Withdrawal,192496.77,2022-12-18 01:30:18,405
1705,156,Deposit,124979.04,2021-06-09 10:59:38,18
1706,568,Deposit,92292.45,2022-08-03 09:14:32,102
1707,292,Withdrawal,131234.96,2021-03-12 05:38:33,381
1708,758,Deposit,15844.7,2021-09-08 13:23:38,385
1709,104,Withdrawal,35648.21,2022-12-21 12:19:45,351
1710,375,Deposit,78369.88,2022-04-10 22:43:13,440
1711,765,Withdrawal,148391.68,2022-01-04 23:20:29,65
1712,369,Deposit,53821.55,2021-03-31 16:53:58,499
1713,480,Withdrawal,94118.3,2021-07-17 10:29:46,481
1714,381,Withdrawal,44827.69,2023-08-11 02:51:15,68
1715,430,Withdrawal,152736.17,2025-02-01 17:19:02,74
1716,323,Deposit,33357.28,2023-08-25 05:56:24,228
1717,87,Deposit,152611.82,2022-08-04 14:23:59,25
1718,370,Withdrawal,34163.61,2023-01-10 10:58:19,88
1719,994,Deposit,154111.31,2023-07-07 13:32:21,233
1720,402,Withdrawal,80913.93,2024-11-21 15:59:25,281
1721,628,Withdrawal,71660.34,2024-12-08 07:12:18,1
1722,693,Withdrawal,52164.77,2024-11-19 21:36:55,94
1723,904,Deposit,80655.14,2022-07-06 02:40:07,244
1724,333,Withdrawal,187973.47,2021-04-13 06:14:38,326
1725,458,Withdrawal,104469.86,2022-11-28 00:36:53,96
1726,360,Withdrawal,72044.86,2025-01-20 09:05:12,257
1727,436,Withdrawal,53214.48,2023-12-24 00:19:32,37
1728,278,Withdrawal,94298.94,2021-01-16 09:07:44,472
1729,174,Deposit,56004.51,2021-03-12 09:59:54,210
1730,140,Deposit,144759.88,2022-02-04 07:38:40,86
1731,531,Withdrawal,119641.84,2022-06-12 11:36:26,385
1732,717,Withdrawal,158919.9,2023-03-20 19:11:04,424
1733,290,Deposit,133168.35,2020-09-05 11:17:02,485
1734,190,Deposit,125240.98,2021-05-09 04:20:11,459
1735,205,Deposit,175116.65,2024-10-15 06:58:40,402
1736,173,Deposit,88859.84,2023-07-27 04:10:07,449
1737,108,Withdrawal,126129.63,2021-12-20 00:29:04,81
1738,351,Withdrawal,108778.37,2020-06-27 00:10:42,68
1739,285,Deposit,53804.18,2021-09-09 00:33:34,271
1740,830,Withdrawal,111465.72,2020-06-25 04:33:52,419
1741,615,Withdrawal,34718.42,2023-03-19 18:04:26,449
1742,664,Deposit,72964.0,2023-06-26 02:04:49,209
1743,625,Withdrawal,150636.88,2021-07-12 08:59:32,302
1744,349,Withdrawal,1856.39,2021-12-17 03:05:05,172
1745,453,Deposit,54689.02,2023-06-22 14:58:36,167
1746,505,Deposit,125867.79,2024-09-11 14:32:07,61
1747,52,Withdrawal,128372.82,2021-10-04 17:52:27,44
1748,343,Withdrawal,86779.76,2021-10-19 15:14:47,369
1749,816,Withdrawal,191827.78,2020-06-30 09:40:49,14
1750,459,Withdrawal,11182.83,2020-04-04 21:50:17,391
1751,440,Withdrawal,140878.36,2021-07-31 03:27:25,326
1752,644,Withdrawal,162669.65,2023-10-14 06:58:00,398
1753,318,Deposit,42086.5,2024-05-31 14:34:22,370
1754,246,Withdrawal,84515.12,2022-07-13 15:42:41,280
1755,600,Withdrawal,178280.1,2021-08-03 23:58:03,456
1756,990,Withdrawal,145200.7,2020-08-31 20:40:09,157
1757,239,Deposit,188488.38,2023-06-14 13:03:42,131
1758,900,Withdrawal,89512.04,2024-12-01 00:52:42,253
1759,43,Deposit,89699.21,2023-08-22 16:08:44,277
1760,134,Deposit,127422.14,2020-08-09 07:56:14,480
1761,742,Deposit,57493.19,2024-11-21 05:17:42,380
1762,338,Deposit,116796.22,2020-11-17 06:51:20,60
1763,592,Withdrawal,155525.64,2024-08-26 12:03:28,189
1764,276,Deposit,170541.73,2023-11-22 14:34:49,190
1765,125,Deposit,6106.88,2023-02-16 20:30:22,417
1766,557,Deposit,168501.06,2024-02-25 15:27:27,160
1767,682,Deposit,51347.84,2024-07-25 16:45:36,7
1768,516,Withdrawal,10727.25,2023-05-29 10:34:15,25
1769,133,Withdrawal,106849.02,2023-02-17 06:08:47,234
1770,145,Deposit,177548.36,2022-03-26 09:40:04,242
1771,992,Deposit,11068.86,2020-09-25 11:36:39,475
1772,957,Deposit,106374.92,2020-11-03 15:27:23,299
1773,1000,Withdrawal,89764.84,2022-03-06 15:34:50,155
1774,801,Deposit,116912.36,2022-06-09 05:34:08,120
1775,503,Withdrawal,19894.59,2020-09-17 18:52:04,61
1776,181,Deposit,1129.43,2021-03-06 12:10:39,273
1777,480,Withdrawal,185800.45,2021-12-28 00:45:15,249
1778,53,Withdrawal,73840.18,2023-01-02 22:57:42,20
1779,656,Withdrawal,109892.22,2021-12-14 07:10:04,485
1780,505,Deposit,187236.09,2024-03-10 18:24:25,119
1781,281,Deposit,37777.51,2021-03-15 06:57:36,202
1782,287,Deposit,174123.74,2023-09-23 01:07:52,141
1783,248,Deposit,198185.36,2024-11-12 16:01:12,192
1784,407,Deposit,62719.24,2025-03-05 00:18:31,49
1785,486,Deposit,17169.09,2021-09-25 18:27:33,381
1786,534,Deposit,141231.35,2021-12-15 03:39:20,276
1787,2,Deposit,189671.7,2022-06-01 23:14:54,129
1788,89,Deposit,78620.17,2021-03-28 02:20:56,406
1789,864,Withdrawal,108746.89,2021-04-07 08:15:39,397
1790,268,Deposit,98951.83,2022-04-17 15:25:46,442
1791,250,Deposit,121649.47,2024-12-08 08:03:15,161
1792,147,Withdrawal,145995.81,2023-05-26 20:14:50,419
1793,674,Withdrawal,23121.1,2024-09-13 04:20:34,117
1794,536,Deposit,47768.62,2020-12-02 14:31:13,235
1795,953,Deposit,150437.69,2022-07-24 02:39:52,244
1796,868,Withdrawal,7655.91,2025-03-09 15:59:41,192
1797,219,Withdrawal,75503.84,2022-07-15 02:02:00,51
1798,707,Deposit,161487.02,2023-01-07 22:25:34,95
1799,617,Withdrawal,135469.75,2024-12-18 04:27:26,443
1800,41,Deposit,148423.03,2020-04-09 16:37:31,189
1801,637,Deposit,129538.46,2024-09-18 23:55:43,289
1802,750,Deposit,71526.35,2023-05-05 05:30:41,290
1803,887,Withdrawal,192891.04,2021-01-06 06:59:38,78
1804,295,Deposit,29024.42,2021-06-10 13:19:14,72
1805,334,Withdrawal,103284.33,2020-10-09 14:41:12,169
1806,361,Deposit,97902.05,2025-03-07 16:28:37,72
1807,953,Deposit,155963.22,2024-08-26 05:38:12,143
1808,25,Withdrawal,28399.08,2022-04-24 04:36:31,300
1809,977,Deposit,36000.33,2024-06-09 06:09:04,233
1810,908,Withdrawal,69309.12,2024-09-23 03:55:45,2
1811,493,Withdrawal,31192.89,2020-11-22 01:14:09,272
1812,707,Withdrawal,65985.64,2023-08-26 11:58:20,374
1813,274,Withdrawal,29655.83,2023-07-19 16:57:24,206
1814,121,Withdrawal,194516.45,2022-05-24 01:29:03,439
1815,627,Withdrawal,110729.49,2023-09-30 05:57:45,123
1816,320,Withdrawal,37572.01,2021-02-02 14:14:40,472
1817,513,Deposit,27609.75,2022-06-22 04:38:31,342
1818,38,Deposit,3951.88,2022-09-08 16:25:53,269
1819,904,Deposit,58372.76,2025-03-10 13:44:18,388
1820,60,Deposit,79399.69,2020-04-07 04:19:30,262
1821,606,Deposit,73837.2,2022-02-08 19:48:21,83
1822,352,Deposit,78186.05,2023-07-14 04:21:54,429
1823,401,Withdrawal,108872.38,2021-06-12 15:00:03,260
1824,736,Deposit,98200.51,2024-10-08 17:28:58,207
1825,144,Withdrawal,27709.32,2022-07-09 19:38:33,333
1826,933,Withdrawal,154885.03,2022-04-08 12:43:53,93
1827,212,Deposit,68151.23,2023-08-12 18:49:35,92
1828,618,Withdrawal,163371.83,2023-08-22 17:58:20,381
1829,116,Withdrawal,15376.59,2023-03-29 22:40:47,488
1830,72,Deposit,31149.71,2024-01-06 22:20:53,328
1831,299,Withdrawal,84262.53,2024-05-03 00:35:04,261
1832,607,Deposit,105021.11,2024-05-02 02:01:57,203
